age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
69,F,532,En Couple,2,false,816 PD 37
43,M,223,En Couple,3,false,3293 OS 60
20,M,185,Célibataire,0,false,6429 BC 93
22,F,1109,En Couple,3,false,523 WQ 21
21,M,890,En Couple,3,false,6284 OK 18
38,F,402,Célibataire,0,false,3813 LU 18
55,M,1082,En Couple,2,false,8615 TG 91
32,M,192,En Couple,4,true,840 WE 14
18,M,466,Célibataire,0,false,8191 EC 88
28,F,1261,Célibataire,0,false,668 DC 14
22,M,444,Célibataire,0,false,2481 AY 10
41,F,1041,En Couple,4,true,4785 YQ 54
80,F,576,En Couple,1,true,100 LU 85
61,M,561,Célibataire,0,false,7508 EW 62
18,M,716,Célibataire,0,false,167 SX 69
22,F,497,En Couple,0,true,6825 QR 32
52,M,853,En Couple,2,false,1893 IS 33
44,M,1360,Célibataire,0,false,6832 HM 66
32,M,1175,En Couple,1,false,8178 ME 48
55,M,946,En Couple,4,false,9265 XW 96
27,F,596,Célibataire,0,false,2316 ZG 63
30,M,877,En Couple,2,true,1554 PJ 63
52,F,747,Célibataire,0,false,6060 DJ 21
29,M,454,En Couple,0,true,5565 TD 86
28,M,443,Célibataire,0,false,1541 HF 63
21,M,422,En Couple,0,false,1548 EG 31
35,M,234,Célibataire,0,false,8545 QM 67
63,M,1140,En Couple,4,false,7151 AB 80
56,F,565,En Couple,3,false,4505 RP 40
53,M,592,Seule,1,false,8482 FX 81
71,M,509,En Couple,4,false,3419 BE 15
48,M,166,En Couple,4,false,3514 ND 51
21,M,516,En Couple,0,false,5779 SG 15
38,M,583,En Couple,3,false,4534 YU 23
25,M,424,En Couple,1,false,820 SY 70
42,M,590,Célibataire,0,false,8335 DJ 74
84,M,763,Célibataire,0,false,2190 GG 66
33,M,402,Célibataire,0,false,4474 CB 31
25,F,416,En Couple,1,false,5336 LN 65
40,F,496,En Couple,2,false,7586 WN 90
73,F,573,En Couple,3,false,3060 UH 30
28,F,451,Célibataire,0,false,9600 VK 37
68,F,542,En Couple,0,false,5455 BH 48
19,M,788,Célibataire,0,false,6181 QW 77
44,M,582,En Couple,0,false,1535 KP 20
25,F,476,En Couple,0,false,9292 LW 77
47,F,212,En Couple,1,false,6549 HW 85
25,F,491,Célibataire,0,false,3530 IK 38
65,M,565,En Couple,4,false,6923 RM 17
21,M,508,En Couple,4,false,7664 NZ 32
19,F,597,En Couple,4,false,917 GC 36
47,M,216,Célibataire,0,false,7477 DZ 15
30,F,1202,En Couple,2,false,6033 BX 29
33,M,502,Célibataire,0,false,6813 AE 69
40,M,206,En Couple,0,false,4648 QO 20
67,?,226,En Couple,0,false,8519 VQ 54
76,M,1338,En Couple,0,false,7853 KI 77
82,M,1037,En Couple,0,false,3832 XR 38
48,M,722,En Couple,1,true,9514 ZA 95
48,F,205,Célibataire,0,false,6706 DI 66
29,M,249,En Couple,3,false,4327 UI 47
50,M,736,En Couple,1,false,4194 RI 19
36,F,198,Célibataire,0,false,2261 ZP 11
40,M,249,Célibataire,0,false,8715 ON 64
20,M,792,Célibataire,0,false,3276 YE 89
34,M,741,En Couple,3,true,5933 AV 82
46,M,476,En Couple,3,false,3235 LG 58
29,F,234,Célibataire,0,false,4322 PY 35
74,M,175,En Couple,0,false,9798 OH 22
38,Homme,496,Célibataire,0,false,1629 JU 24
24,Masculin,479,En Couple,1,false,9359 TG 93
29,M,161,En Couple, ,true,2955 UF 42
28,F,204,En Couple,4,true,3199 ZS 70
21,M,441,En Couple,0,false,2787 YN 59
57,M,584,En Couple,2,false,8851 PC 24
79,F,418,En Couple,1,false,5687 EP 79
21,M,482,En Couple,0,false,3041 UY 50
73,F,192,En Couple,4,false,8995 FN 45
18,M,185,En Couple,2,false,8314 MT 43
20,M,559,Célibataire,0,false,3291 PS 19
82,M,206,Célibataire,0,false,9512 CF 38
45,M,1123,En Couple,4,false,6494 TO 21
23,M,235,En Couple,1,false,4798 GM 20
47,M,599,Célibataire,0,false,6855 YZ 17
22,M,414,Seule,?,false,9885 HU 97
49,F,1310,Célibataire,0,false,4840 QH 88
65,M,172,En Couple,4,false,6363 GM 93
20,F,461,En Couple,4,false,2334 NG 21
21,M,751,En Couple,2,false,9051 IL 72
51,M,1314,Célibataire,0,false,5410 VS 47
77,M,561,En Couple,2,false,8265 GH 29
23,M,171,Célibataire,0,false,9124 GK 31
59,M,1284,Célibataire,0,false,5821 JW 13
59,F,555,Célibataire,0,false,4144 RX 73
51,M,152,En Couple,2,false,5 PC 13
47,F,1224,En Couple,2,false,1370 MX 25
57,M,523,En Couple,0,true,332 TV 25
53,M,515,En Couple,1,false,3027 UN 13
23,M,786,En Couple,2,false,3240 TI 14
78,M,1320,En Couple,4,false,6787 XO 39
56,M,529,Célibataire,0,false,9621 HH 35
32,M,150,Célibataire,0,false,6542 VH 70
82,F,188,En Couple,4,false,9388 AF 35
48,F,592,Célibataire,0,false,546 GV 16
23,M,424,Célibataire,0,false,1328 WS 34
75,F,927,En Couple,3,false,7413 BD 81
28,M,533,En Couple,3,true,7693 HK 13
29,F,225,En Couple,4,true,3656 ZR 48
21,F,1208,En Couple,1,false,5258 RI 16
24,M,554,Célibataire,0,false,4264 RR 75
59,M,439,En Couple,1,false,9221 NV 19
25,M,159,En Couple,0,false,3481 KK 63
33,F,1169,En Couple,3,true,1867 OJ 24
36,M,932,En Couple,3,false,2091 EQ 10
81,F,553,Seule,3,false,3615 ZZ 74
30,M,236,Célibataire,0,false,9255 MX 31
42,M,547,En Couple,1,false,1119 MI 12
22,M,716,Célibataire,0,false,529 QH 44
79,Femme,197,Célibataire,0,false,5204 SJ 12
22,M,184,Célibataire,0,false,1381 MA 58
41,M,426,Célibataire,0,false,7888 IG 44
22,M,739,Célibataire,0,false,8427 NU 14
24,F,828,En Couple,4,false,9823 TC 89
42,M,711,En Couple,3,false,1780 WZ 37
40,Masculin,794,En Couple,4,false,1176 NY 45
33,M,564,En Couple,1,false,4012 ND 34
53,F,522,En Couple,3,false,5099 KS 97
53,F,994,En Couple,0,false,8600 IP 44
68,M,186,En Couple,4,false,9507 EA 72
20,M,872,En Couple,1,false,7559 LR 67
59,M,894,En Couple,3,false,8579 JT 86
79,M,482,En Couple,4,false,3555 RX 73
44,M,905,En Couple,0,false,5338 OF 20
50,M,454,En Couple,0,true,4718 MX 17
46,M,447,En Couple,1,false,1681 WM 51
29,F,519,Célibataire,0,false,8791 RB 57
27,M,599,En Couple,1,false,2697 IS 25
53,M,528,Célibataire,0,false,1140 MR 57
35,M,494,Célibataire,0,false,3086 MT 24
55,M,152,En Couple,2,false,8791 UQ 94
78,F,484,En Couple,2,false,5272 HC 63
66,M,1347,Célibataire,0,false,3084 TL 97
41,M,174,Célibataire,0,false,3959 PN 75
25,M,404,En Couple,2,false,5206 TL 86
56,F,153,En Couple,1,false,8421 WV 34
58,M,582,Célibataire,0,false,4327 YS 16
81,M,490,En Couple,2,false,5141 HE 63
57,F,532,En Couple,0,true,6422 VY 47
36,M,476,En Couple,1,false,1303 MK 54
18,M,416,En Couple,1,false,1560 YB 98
61,M,589,Célibataire,0,false,8531 WQ 67
19,M,508,En Couple,3,false,4281 WZ 12
31,F,553,Célibataire,0,false,9979 PN 25
28,M,1178,En Couple,0,false,2162 WO 50
54,F,509,Célibataire,0,false,155 XZ 48
21,M,1104,En Couple,0,false,771 FV 61
66,M,552,Célibataire,0,false,9370 BO 10
31,F,591,En Couple,0,false,5655 NJ 27
25,F,494,Marié(e),1,false,6376 BR 10
35,M,496,Célibataire,0,false,6084 TC 92
29,M,241,En Couple,0,true,5920 RY 41
32,M,475,En Couple,0,true,7274 UV 43
18,M,174,En Couple,1,false,5845 BH 29
27,F,469,En Couple,1,true,3649 AU 38
68,M,1292,En Couple,1,false,1638 DC 58
47,M,511,Seule,3,false,2989 YA 68
39,M,506,En Couple,1,false,2603 YC 61
27,M,217,Seule,3,false,5339 GC 24
28,M,454,Célibataire,0,false,4807 YP 55
44,M,765,En Couple,0,false,5555 MA 35
34,M,1247,En Couple,4,true,8294 DJ 16
48,M,447,En Couple,4,false,4293 KP 32
44,M,500,Célibataire,0,false,942 LD 38
57,F,552,En Couple,4,false,862 BC 63
18,M,448,Célibataire,0,false,9759 MC 32
23,M,709,En Couple,2,false,7554 LW 35
52,M,505,En Couple,2,true,149 ZO 37
71,M,447,En Couple,1,false,4913 JO 44
70,M,1337,En Couple,3,false,8162 BK 33
35,M,961,Seule,2,false,3428 CT 12
55,M,177,Célibataire,0,false,9830 CZ 74
37,M,185,Seule,2,false,7246 FG 64
48,F,228,En Couple,3,true,1385 CL 17
47,M,227,En Couple,3,false,5597 NM 70
69,F,942,En Couple,3,false,829 VV 58
77,M,598,En Couple,0,false,4711 JL 74
28,M,221,En Couple,0,false,4142 MF 73
46,M,561,Célibataire,0,false,3408 WF 61
50,M,599,En Couple,2,true,4131 PL 82
25,M,1070,En Couple,1,false,7712 YS 69
24,M,452,En Couple,3,false,2780 RQ 80
55,M,745,En Couple,3,false,7855 KC 10
36,M,578,Célibataire,0,false,1571 LK 57
28,M,211,En Couple,1,false,8411 YK 71
30,M,1165,Célibataire,0,false,8445 YN 46
73,M,568,En Couple,2,false,1550 UJ 31
31,M,524,En Couple,4,true,424 AX 51
79,M,743,Célibataire,0,false,1066 YX 54
58,M,599,En Couple,2,false,7420 SP 71
84,F,528,Célibataire,0,false,9550 IQ 59
26,M,540,Célibataire,0,false,2684 AB 22
31,F,433,En Couple,0,false,416 ZP 28
58,M,556,Célibataire,0,false,5892 FL 51
30,M,549,En Couple,4,true,4002 EP 95
61,M,482,Célibataire,0,false,6154 TU 59
36,M,158,En Couple,4,false,3743 KD 22
54,F,444,En Couple,1,false,2478 BC 44
18,Homme,1148,En Couple,3,false,92 QT 47
56,F,723,En Couple,0,false,2539 SX 96
26,M,845,En Couple,0,true,7065 YG 81
?,M,203,Célibataire,0,false,6790 PY 31
24,M,182,Célibataire,0,false,3871 CT 31
32,?,462,En Couple,0,false,1756 AJ 42
26,M,886,En Couple,1,false,1970 YR 26
69,M,218,En Couple,4,false,5397 BW 83
54,M,246,En Couple,1,false,78 OM 97
26,M,1069,En Couple,0,true,149 UO 98
49,M,213,Marié(e),2,false,892 ZZ 60
55,M,595,Célibataire,0,false,3543 DK 29
29,M,445,En Couple,2,false,7067 BD 96
66,M,591,Célibataire,0,false,5554 LZ 70
49,F,817,En Couple,2,true,9048 IY 95
42,M,1323,En Couple,1,false,5926 PH 26
32,M,186,Célibataire,0,false,1497 KA 20
48,F,416,En Couple,3,false,6957 WK 17
70,M,803,Marié(e),0,false,8203 LH 36
57,M,424,En Couple,4,false,4572 ME 92
82,F,511,En Couple,0,true,6041 GP 72
47,M,444,En Couple,0,true,1489 CC 28
21,M,721,En Couple,3,false,8630 DU 40
71,M,786,En Couple,1,false,7444 RB 58
45,F,453,Seule,2,false,399 OU 22
23,F,225,En Couple,0,false,6840 VY 11
50,M,449,Marié(e),2,false,8043 SA 84
28,M,581,En Couple,2,false,2904 BA 38
47,M,736,En Couple,2,false,8540 NZ 97
53,M,584,En Couple,3,false,9612 LS 85
50,M,428,Célibataire,0,false,1230 FH 58
42,F,222,En Couple,3,true,9155 WN 72
45,M,457,?,2,false,3605 BC 62
24,M,973,En Couple,0,false,8969 CG 12
68,M,415,Célibataire,0,false,7184 MV 24
20,F,178,Célibataire,0,false,2080 IL 50
39,M,512,En Couple,3,false,2378 YT 84
70,F,444,En Couple,1,false,4008 FK 63
39,M,407,?,2,false,4037 EP 16
53,M,506,Célibataire,0,false,7576 VK 95
43,F,508,Célibataire,0,false,6111 II 16
49,M,413,Célibataire,0,false,9828 VP 30
26,F,1287,En Couple,0,true,2030 NG 19
28,M,508,En Couple,3,false,4023 IZ 48
59,M,553,Célibataire,0,false,5333 NB 64
49,M,582,En Couple,2,true,9832 UD 37
58,M,546,Célibataire,0,false,2191 LE 59
28,F,433,Seule,1,false,8887 WJ 44
47,M,475,En Couple,0,false,7936 WI 91
49,M,704,En Couple,1,false,7150 AP 98
55,F,592,Célibataire,0,false,1017 EV 53
48,F,1368,Célibataire,0,false,577 EV 44
58,M,511,Célibataire,0,false,8243 YY 76
24,F,185,Célibataire,0,false,9536 OL 11
81,F,1044,En Couple,3,false,3232 IQ 16
80,M,174,En Couple,0,false,7874 UV 53
33,M,197,En Couple,3,false,9918 FB 40
23,F,563,Célibataire,0,false,2058 FX 21
55,M,929,En Couple,2,false,7573 HK 24
30,M,406,En Couple,3,false,9715 CP 43
57,F,559,Célibataire,0,false,7814 OT 59
75,M,1257,En Couple,0,false,1989 AG 50
83,F,180,Seule,1,false,2204 ZD 45
37,M,1259,En Couple,0,false,5039 OM 67
58,M,551,En Couple,1,false,4348 UU 83
24,M,780,En Couple,1,true,8668 CT 74
57,F,493,En Couple,0,false,3702 UI 95
54,M,575,En Couple,1,false,5409 DH 27
48,M,592,En Couple,3,true,1683 MC 55
19,F,581,Célibataire,0,false,9706 RJ 40
72,F,416,En Couple,0,false,1814 ZJ 62
18,M,440,En Couple,1,false,162 WN 26
56,M,592,En Couple,1,false,4557 GP 81
51,M,596,En Couple,0,false,4601 IU 65
27,M,1203,En Couple,3,false,8463 EJ 96
80,M,465,En Couple,1,false,3117 GM 60
42,M,1335,En Couple,3,false,6846 TU 16
40,M,566,En Couple,2,true,3572 SL 19
26,M,401,Célibataire,0,false,1236 AC 18
30,M,169,Célibataire,0,false,6046 TQ 67
23,F,963,En Couple,3,false,7591 PH 27
28,M,433,Seule,1,false,4357 UH 80
84,F,527,En Couple,4,true,7206 XA 92
32,F,556,En Couple,2,false,2589 BM 28
25,Masculin,546,En Couple,0,false,8571 PB 24
20,M,720,En Couple,1,false,2150 JP 87
58,F,1082,Célibataire,0,false,7384 KD 80
65,M,153,Célibataire,0,false,1303 SS 21
40,M,213,Seule,3,false,9340 ZE 13
42,M,1081,Célibataire,0,false,898 DJ 98
47,M,731,Célibataire,0,false,2989 JV 95
39,M,490,Célibataire,0,false,7093 LT 79
19,M,481,En Couple,3,false,9853 ME 79
18,F,490,En Couple,4,false,7412 FL 47
36,M,549,En Couple,3,true,3896 BB 38
32,M,400,Célibataire,0,false,3314 PI 23
18,M,1342,Marié(e),3,false,7489 WG 11
47,F,1122,En Couple,3,false,4694 XT 27
58,M,552,En Couple,1,false,8634 JQ 57
83,M,749,En Couple,0,false,6440 BE 55
70,M,479,En Couple,2,false,4186 MP 46
45,F,427,Seule,2,false,7891 LA 44
68,M,564,Célibataire,0,false,2582 CQ 13
18,M,562,Célibataire,0,false,6706 FT 44
32,M,728,En Couple,1,false,8555 AG 83
30,M,444,En Couple,4,false,2725 FE 15
29,F,193,En Couple,4,false,5679 XU 84
65,M,157,Célibataire,0,false,4554 DC 49
76,M,575,En Couple,0,true,6037 WR 72
69,M,595,En Couple,4,false,6358 ZW 51
18,M,457,En Couple,3,false,2583 HX 32
84,M,456,En Couple,3,false,9179 XP 93
39,M,412,Célibataire,0,false,8268 IU 33
22,F,177,En Couple,2,false,7650 KL 55
21,F,1085,En Couple,1,true,193 PB 71
69,M,153,En Couple,2,false,9888 KI 59
34,M,243,Célibataire,0,false,7473 FC 24
29,M,408,En Couple,2,false,466 YK 14
19,M,503,En Couple,3,false,3759 IM 89
56,Masculin,727,En Couple,1,true,146 JL 55
35,M,776,En Couple,2,false,5241 VD 74
38,M,926,En Couple,2,false,7073 FL 75
19,M,211,En Couple,3,false,2788 IK 14
23,M,856,Célibataire,0,false,7805 FZ 79
32,M,572,En Couple,0,false,4260 CY 95
81,M,479,En Couple,2,false,3322 JY 85
56,M,236,En Couple,1,false,1554 AP 50
20,M,511,En Couple,2,true,8602 QM 60
34,F,231,Célibataire,0,false,9605 PV 27
61,M,976,Célibataire,0,false,1895 SH 67
81,M,531,Célibataire,0,false,7372 MQ 53
59,M,1156,Célibataire,0,false,4741 PJ 70
24,M,733,En Couple,2,false,4448 FD 71
39,M,569,Seule,2,false,8787 PZ 19
80,F,483,Célibataire,0,false,5028 JX 80
52,M,234,Célibataire,0,false,40 HL 88
48,M,235,Célibataire,0,false,8710 PG 86
72,M,566,En Couple,2,false,7591 VJ 30
46,M,837,En Couple,4,false,5869 HL 94
42,M,573,Célibataire,0,false,5277 WV 74
26,M,1182,Célibataire,0,false,7386 SZ 95
22,F,196,En Couple,1,false,6832 MS 43
34,M,917,En Couple,2,false,5545 OS 58
63,Masculin,444,En Couple,2,false,1775 RN 88
54,M,541,Célibataire,0,false,6847 OG 48
81,M,209,Célibataire,0,false,5526 UN 17
53,M,467,En Couple,1,false,7083 BG 41
38,Homme,743,En Couple,0,false,7464 VP 35
28,M,177,En Couple,0,false,631 FI 83
41,M,400,En Couple,1,false,789 OS 25
40,M,405,En Couple,4,false,2277 BF 20
46,F,558,Célibataire,0,false,9204 CH 17
47,M,485,En Couple,3,true,7444 PX 24
68,Homme,188,En Couple,4,false,5175 DC 84
31,M,516,Célibataire,0,false,2602 TI 88
39,M,564,En Couple,1,true,9995 FQ 91
50,F,220,En Couple,0,false,7401 MQ 68
18,M,1280,En Couple,4,false,2903 YA 13
34,M,596,Célibataire,0,false,3772 CM 57
53,M,441,Célibataire,0,false,5754 AD 88
81,F,218,En Couple,1,false,8472 GD 83
19,F,1097,En Couple,3,false,9342 DA 13
63,M,1284,En Couple,3,false,9421 IN 66
59,M,545,Célibataire,0,false,5865 QC 84
28,F,802,En Couple,1,false,6277 QV 41
19,M,460,En Couple,0,false,4473 UJ 85
49,M,225,En Couple,3,false,9985 HT 16
19,M,473,En Couple,2,false,6597 BB 85
43,F,427,En Couple,0,false,193 FN 78
29,M,1004,En Couple,4,false,8400 XZ 74
75,M,588,Célibataire,0,false,8666 TZ 97
27,M,526,En Couple,2,false,8007 FA 81
39,F,717,En Couple,3,false,5214 SJ 26
57,F,432,En Couple,0,false,3359 YK 41
46,M,469,En Couple,1,false,378 KE 62
56,M,499,En Couple,1,false,7946 WL 46
60,F,165,Célibataire,0,false,9889 YR 88
22,F,1054,En Couple,2,true,7392 RJ 82
37,F,444,En Couple,1,false,339 IK 80
22,M,529,En Couple,2,false,2104 OK 40
33,F,426,Célibataire,0,false,6042 GF 96
27,M,510,Célibataire,0,false,4318 AW 33
31,F,240,Seule,1,false,713 AP 17
59,F,551,En Couple,1,false,4444 XD 40
68,M,1170,En Couple,1,false,7053 GM 46
72,F,157,En Couple,0,false,3235 KJ 59
21,Homme,513,Célibataire,0,false,2158 SS 42
35,M,868,En Couple,2,false,1504 KD 25
20,M,214,Célibataire,0,false,4908 QH 72
52,F,413,En Couple,4,true,7642 FG 69
30,M,1071,En Couple,0,false,9443 XO 73
42,M,1367,En Couple,3,true,7807 OS 19
30,M,705,En Couple,0,false,7321 LM 62
40,Homme,566,Célibataire,0,false,188 SJ 58
44,M,482,En Couple,2,true,4413 AJ 23
28,M,520,En Couple,1,false,3908 LB 95
68,M,211,En Couple,1,false,6983 CU 10
24,F,891,Célibataire,0,false,3205 KB 46
20,M,199,En Couple,0,false,7389 OO 57
75,M,1203,En Couple,0,false,1672 AJ 51
41,M,1220,Célibataire,0,false,3337 LZ 43
28,F,797,En Couple,3,true,7184 OL 97
29,M,961,Célibataire,0,false,6341 ID 58
37,M,478,En Couple,0,false,2727 BZ 30
71,M,460,Célibataire,0,false,3473 EK 70
48,F,419,Marié(e),0,false,2949 YQ 91
43,F,248,En Couple,2,true,3481 VR 26
73,M,517,En Couple,3,false,4859 WV 52
27,F,541,En Couple,0,true,9777 TK 24
42,F,791,En Couple,0,false,4369 PE 10
27,M,1233,En Couple,2,false,4746 OB 95
68,M,1045,En Couple,4,false,3998 AW 48
26,F,886,Célibataire,0,false,988 NA 28
64,M,526,Célibataire,0,false,9710 XJ 82
27,M,491,En Couple,0,false,6380 QA 62
31,M,186,En Couple,0,false,154 NC 34
82,F,456,Célibataire,0,false,9765 VR 41
48,M,816,En Couple,1,false,3398 SD 39
74,F,1135,En Couple,2,false,1424 AE 83
21,M,591,Célibataire,0,false,2428 JH 47
31,M,839,Célibataire,0,false,5118 NO 37
28,M,597,En Couple,0,false,9763 OT 98
56,M,1352,Célibataire,0,false,8506 AX 17
43,M,429,En Couple,1,true,1260 QB 98
53,F,429,Célibataire,0,false,2873 VJ 31
29,M,509,En Couple,1,true,1392 KD 71
50,M,1305,En Couple,4,true,2027 GW 79
76,M,447,Célibataire,0,false,4885 XT 32
29,F,817,En Couple,1,false,1769 UF 47
67,M,401,En Couple,3,false,6440 MG 93
30,F,1194,En Couple,2,false,4310 NI 79
52,M,420,En Couple,2,false,4562 JA 45
83,M,492,En Couple,0,true,8976 CL 53
49,M,948,Célibataire,0,false,6773 NR 32
36,F,595,Célibataire,0,false,9951 ZA 33
19,M,435,En Couple,4,false,7486 DD 25
33,M,1222,En Couple,3,false,4594 DS 53
21,M,458,En Couple,0,false,8274 HB 95
68,M,156,En Couple,1,false,8950 HS 87
29,M,182,En Couple,4,false,8946 PY 75
53,M,475,En Couple,0,false,8160 QH 58
76,M,888,Célibataire,0,false,4425 PG 94
48,M,815,En Couple,3,true,8143 CW 72
49,M,531,Célibataire,0,false,7418 FS 98
70,M,511,En Couple,1,true,7357 KF 72
56,M,410,En Couple,2,true,9156 QY 34
32,M,1327,En Couple,1,false,9437 OV 94
21,F,1179,En Couple,1,true,6784 BV 59
50,M,496,En Couple,4,false,1196 NC 36
39,F,586,En Couple,0,false,5295 NH 98
48,M,561,En Couple,4,false,1345 XM 26
21,M,1253,Célibataire,0,false,3902 ZX 64
44,M,430,Célibataire,0,false,622 EI 39
34,F,518,En Couple,4,false,5731 CQ 10
31,M,1145,Célibataire,0,false,8078 BC 12
19,F,584,Célibataire,0,false,3086 HW 70
43,M,904,En Couple,4,false,6887 OR 22
80,M,853,En Couple,4,true,747 KP 57
72,M,1006,En Couple,1,false,4359 BT 77
71,M,227,En Couple,0,false,7405 EX 64
58,M,455,En Couple,0,false,5273 LB 65
59,M,449,En Couple,0,false,1394 YO 64
63,F,460,En Couple,3,false,6511 UA 29
26,M,1285,En Couple,0,false,5715 VC 24
74,M,1382,En Couple,4,true,8102 PK 72
18,M,1071,En Couple,3,false,6066 ZX 97
40,M,1175,Célibataire,0,false,1831 JT 17
39,M,240,En Couple,4,true,6235 GI 63
41,M,519,En Couple,2,false,1986 PQ 96
25,F,465,En Couple,2,false,1989 SL 75
40,M,1083,En Couple,0,true,9314 FR 75
46,M,1289,Célibataire,0,false,8336 QW 48
26,M,1267,Célibataire,0,false,4797 WB 57
54,F,432,Célibataire,0,false,4935 NJ 58
47,F,559,En Couple,2,true,3923 MF 83
52,F,419,En Couple,3,false,5037 VO 19
46,F,230,Célibataire,0,false,5900 CZ 57
44,M,418,Célibataire,0,false,1 KK 54
71,M,562,Célibataire,0,?,4572 VY 58
76,F,551,Seule,2,false,4443 GY 49
69,M,827,En Couple,2,false,4785 LD 53
58,F,205,En Couple,2,false,7662 ME 69
19,F,893,En Couple,3,false,4448 CN 93
65,M,192,En Couple,0,false,9718 ZA 92
24,M,238,Célibataire,0,false,2653 QE 82
47,F,240,En Couple,2,false,1385 OK 85
61,M,431,En Couple,3,true,3073 WA 95
68,M,890,En Couple,2,false,4120 FM 68
31,F,447,Célibataire,0,false,8660 TH 80
29,M,880,En Couple,2,false,3084 DO 87
23,M,511,En Couple,0,false,3954 HL 52
53,F,484,Célibataire,0,false,4283 DA 11
30,F,219,En Couple,1,false,423 SF 26
51,F,1240,Célibataire,0,false,2530 JQ 41
48,M,1392,En Couple,0,false,7286 YR 37
63,M,592,Célibataire,0,false,5514 VH 87
50,M,456,Seule,3,false,842 LZ 54
82,M,449,Célibataire,0,false,6100 TI 78
23,F,490,En Couple,0,false,797 BR 80
47,F,183,Célibataire,0,false,5983 GN 24
58,F,425,En Couple,1,false,2528 CI 43
52,M,586,En Couple,4,true,111 ZD 75
22,F,567,En Couple,4,false,4381 AV 27
18,F,230,En Couple,4,true,8117 GQ 44
38,M,400,En Couple,2,false,7353 AX 50
47,M,160,En Couple,3,false,2411 IU 79
64,M,496,Célibataire,0,false,6229 LP 68
66,M,426,En Couple,1,false,9542 RM 69
54,M,935,En Couple,0,false,8730 XE 71
62,M,1008,En Couple,2,false,6356 CM 87
35,M,246,Célibataire,0,false,5258 SW 38
21,M,247,Seule,2,false,5341 SR 96
27,M,1011,Seule,1,false,3348 GR 71
79,M,444,En Couple,2,false,9012 FD 30
55,M,439,En Couple,2,false,5582 EX 28
52,M,846,En Couple,4,false,1589 GJ 98
65,M,907,Célibataire,0,false,746 DE 43
56,M,555,Seule,2,false,3558 DK 58
25,M,1278,Seule,1,false,7875 QW 72
23,M,594,En Couple,2,false,7960 TM 90
77,M,436,En Couple,2,true,1167 CI 90
51,M,414,Célibataire,0,false,2708 LQ 47
66,F,1081,Célibataire,0,false,2652 RH 26
75,F,1373,En Couple,2,true,6863 YL 77
30,M,203,En Couple,2,true,9172 UE 32
77,M,477,En Couple,0,false,6008 NO 51
41,F,1353,En Couple,2,false,1851 PI 92
73,M,588,En Couple,3,false,9543 JI 41
30,M,1106,En Couple,3,false,2477 VW 54
53,F,220,En Couple,2,false,8030 GA 81
30,F,425,Célibataire,0,false,6531 MT 45
27,F,942,En Couple,0,false,5577 UC 25
74,F,1166,En Couple,0,false,12 NT 60
68,M,581,En Couple,1,false,4575 ZP 69
32,M,154,Célibataire,0,false,6437 ZX 17
60,Féminin,1101,En Couple,3,false,1952 MW 88
42,M,551,En Couple,0,false,5652 RW 11
34,F,569,En Couple,2,false,7766 OF 87
61,M,559,En Couple,2,false,9750 YU 16
58,M,591,En Couple,4,false,3366 MB 37
27,M,208,En Couple,2,false,54 WJ 71
21,F,423,Seule,3,false,7886 NS 12
66,F,558,Célibataire,0,false,8135 UJ 92
82,M,207,En Couple,1,false,9990 OR 90
23,M,1169,En Couple,2,false,4406 OG 52
42,M,991,En Couple,1,false,9249 SP 73
41,M,1007,En Couple,4,false,763 CU 85
77,F,473,Célibataire,0,false,5227 PR 79
32,M,996,Célibataire,0,false,5366 HL 90
55,F,410,En Couple,3,false,8985 RH 67
21,M,776,En Couple,3,true,7891 IX 29
53,F,557,En Couple,4,false,1646 XF 64
52,F,1317,Célibataire,0,false,7208 KX 73
21,M,192,Célibataire,0,false,8658 KX 96
22,M,521,En Couple,2,true,4084 CC 90
46,M,419,En Couple,1,true,5690 SZ 60
39,F,1064,Célibataire,0,false,6752 UZ 87
43,M,194,En Couple,1,false,7525 LJ 15
37,F,559,En Couple,1,false,655 KA 41
47,M,565,Seule,2,false,2907 HP 22
51,F,597,En Couple,1,false,6062 HF 14
